Latitude,Longitude,Start,End,EquipmentGroupName,EquipmentId,MethaneInKg
39.91400859,-80.47791263,12/1/2023 0:00,1/1/2024 0:00,Produced Water Tanks,eb60a70d-0358-480c-9f02-c4a8cb3b29a1,5.176003644
39.91408041,-80.47777084,12/1/2023 0:00,1/1/2024 0:00,Sand Traps,56346f7d-89e1-4cae-b93b-00c8bc2147a4,2.59306405
39.91407391,-80.47781442,12/1/2023 0:00,12/17/2023 0:00,Produced Water Tanks,6c046825-96a2-4271-ac3b-e02b64d74061,1.762157525
39.91400184,-80.47776824,12/1/2023 0:00,1/1/2024 0:00,Wells,c9a88066-8ece-4db8-8fd5-e715546bb3c7,17.47992183
39.91408429,-80.47775765,12/1/2023 0:00,1/1/2024 0:00,Slug Catchers,7e350d0c-84c7-4fc8-a180-19de0c611509,73.72911093
39.9140813,-80.47784916,12/1/2023 0:00,1/1/2024 0:00,Dehydrators,57c73f31-39ee-42be-b85c-efcc4ed376a8,48.13123516
39.91411485,-80.47777448,12/1/2023 0:00,1/1/2024 0:00,GPUs,e6641169-8394-44b0-b520-198a457f807a,2.100427984
39.91403478,-80.47794046,12/1/2023 0:00,1/1/2024 0:00,Dehydrators,a61e8f38-62f1-40e8-b8fb-a3dd25e15392,86.5713627
39.91399801,-80.47787286,12/1/2023 0:00,1/1/2024 0:00,Wells,156a1a36-8106-4449-9384-69f5e492609d,23.39043711
39.91406132,-80.47779456,12/1/2023 0:00,1/1/2024 0:00,GPUs,8814eb47-4b49-4be7-bab2-85ad089c2dc0,6.849201873
39.91410063,-80.47792884,12/1/2023 0:00,1/1/2024 0:00,Meter Runs,7ae151ea-3cf9-460f-8514-7b1321cb5e4d,1.44806213
39.91401821,-80.47792294,12/1/2023 0:00,12/23/2023 0:00,Meter Runs,83d00f30-dbc7-4020-a564-732929d92ef9,2.306922975
39.91413465,-80.47791841,12/2/2023 0:00,12/16/2023 0:00,Sand Traps,4fb4ed1d-4dcd-452e-91ab-df972d40a718,1.787574278
39.91407112,-80.47789865,12/3/2023 0:00,1/1/2024 0:00,Wells,095dda25-d19e-4782-a5ab-42cf99743f92,2.366298026
39.91406193,-80.47797256,12/3/2023 0:00,1/1/2024 0:00,Sand Traps,9f76ba01-c29f-4eec-b1b8-62211c26231b,1.269741857
39.91402313,-80.47794411,12/3/2023 0:00,1/1/2024 0:00,Produced Water Tanks,d4908977-c49d-4f23-951e-9fb33f0e918a,4.270313582
39.91405019,-80.47774513,12/4/2023 0:00,1/1/2024 0:00,Produced Water Tanks,0a9f264d-47ae-4daa-97e8-ea8cf39125ef,5.111865356
39.91398064,-80.47778886,12/4/2023 0:00,12/18/2023 0:00,GPUs,89ead2b4-b32e-4627-8bf5-efedb4aa7143,1.18259234
39.91400762,-80.47789968,12/5/2023 0:00,12/26/2023 0:00,Wells,95681928-e5b4-4dd2-aba3-d97f2d739987,3.092892295
39.91407154,-80.47796767,12/5/2023 0:00,1/1/2024 0:00,Meter Runs,21f165b7-0b53-4e15-a344-e54031fc4ac7,5.654652576
39.91410713,-80.47788056,12/6/2023 0:00,1/1/2024 0:00,Wells,79ebbed6-1fce-4411-b198-c01886ee029b,12.69988782
39.91412558,-80.47792702,12/6/2023 0:00,1/1/2024 0:00,Slug Catchers,cf101421-36f2-49c0-9ec1-2ec0262dc1e0,66.89921474
39.91412122,-80.47780394,12/6/2023 0:00,1/1/2024 0:00,Dehydrators,932b33bf-ebc9-4768-9287-973eb2513883,133.6597069
39.91401264,-80.47776779,12/6/2023 0:00,1/1/2024 0:00,Meter Runs,4473adbc-db47-460d-9107-6c84065ffa6f,4.865400279
39.91403274,-80.47776101,12/7/2023 0:00,12/29/2023 0:00,Dehydrators,ccd32130-ebb5-4967-a501-6db01c1d2429,50.4595885
39.91399082,-80.47779006,12/11/2023 0:00,12/31/2023 0:00,Sand Traps,c6bf141b-341e-4f1b-ac02-9b13c756068b,0.723365996
39.91412193,-80.47793731,12/11/2023 0:00,1/1/2024 0:00,Wells,b3ae3902-3bee-4d32-8354-921cacde3198,6.084546868
39.91403894,-80.47784728,12/12/2023 0:00,1/1/2024 0:00,Slop Tanks,53dc165b-a2bb-41f9-bc50-bea6cadaf918,25.02168521
39.91398801,-80.47792767,12/14/2023 0:00,12/31/2023 0:00,Produced Water Tanks,fa5e8e1e-e243-4570-8284-38d9ac135317,2.339135787
39.91405099,-80.47793326,12/14/2023 0:00,1/1/2024 0:00,Dehydrators,a790840c-17fc-465b-a534-da468cdb8ddb,49.54830954
39.91409194,-80.47785069,12/15/2023 0:00,12/30/2023 0:00,GPUs,bf067ad8-7e57-4297-a1bb-07fa6fdd6354,3.8646819
39.91411369,-80.47783796,12/16/2023 0:00,1/1/2024 0:00,GPUs,3e625a17-496a-4a92-bf1f-f3463ebadd50,1.003108539
39.91413465,-80.47791841,12/16/2023 0:00,1/1/2024 0:00,Sand Traps,4fb4ed1d-4dcd-452e-91ab-df972d40a718,0.251979823
39.91400034,-80.47783249,12/16/2023 0:00,1/1/2024 0:00,Meter Runs,277014c6-fac6-48e6-a628-e11c5700e21b,1.010999961
39.91412606,-80.47789787,12/17/2023 0:00,1/1/2024 0:00,Wells,031dbebe-0b7f-493b-8f53-ca1f24ad301d,0.940474461
39.91407391,-80.47781442,12/17/2023 0:00,1/1/2024 0:00,Produced Water Tanks,6c046825-96a2-4271-ac3b-e02b64d74061,1.499079249
39.91413786,-80.4778364,12/18/2023 0:00,1/1/2024 0:00,Sand Traps,769ea46d-594c-4007-8039-11ec838d28a9,1.097418349
39.91409151,-80.47791916,12/18/2023 0:00,1/1/2024 0:00,Sand Traps,5a113fbc-61c7-42f2-996c-3617d5e7b025,1.771917394
39.91406627,-80.47795665,12/18/2023 0:00,1/1/2024 0:00,Dehydrators,5b3e748d-a656-427e-aeb4-1f1f03f2ee80,5.624234392
39.91412686,-80.47789247,12/18/2023 0:00,1/1/2024 0:00,Wells,035c73e6-a8ab-4cf2-b5f5-5b940c6b4d93,1.651769966
39.91398064,-80.47778886,12/18/2023 0:00,1/1/2024 0:00,GPUs,89ead2b4-b32e-4627-8bf5-efedb4aa7143,0.665884335
39.91409154,-80.47797116,12/19/2023 0:00,1/1/2024 0:00,Wells,32ccdf2e-3485-4afe-ab2f-3a992ee9743d,4.295810488
39.91414012,-80.477882,12/19/2023 0:00,1/1/2024 0:00,Slop Tanks,2f739f2f-3fe3-4094-a52c-426d3bcfdf69,5.632589689
39.91402997,-80.47777486,12/19/2023 0:00,1/1/2024 0:00,Slug Catchers,b4ccbe70-1ca0-4de2-b443-a1875bd05c67,5.517658573
39.91408718,-80.47776273,12/20/2023 0:00,1/1/2024 0:00,Wells,afef9653-390a-47ef-a046-34a452a4cc38,16.42368656
39.91399011,-80.47791409,12/20/2023 0:00,1/1/2024 0:00,Wells,38542c56-7b94-4969-a442-f3653be2ffbe,3.278355576
39.91405015,-80.47780967,12/20/2023 0:00,1/1/2024 0:00,GPUs,c85281a7-9e02-4486-864d-9a5e9cc83729,4.046518592
39.91413384,-80.47792725,12/20/2023 0:00,1/1/2024 0:00,Meter Runs,765d357d-557c-4026-bfd5-084769e66a3a,2.24367408
39.91411022,-80.47776119,12/21/2023 0:00,1/1/2024 0:00,GPUs,3cd815ed-8212-42bd-8b79-b7e37505bf81,0.872936382
39.91399049,-80.47793603,12/22/2023 0:00,1/1/2024 0:00,GPUs,a005f137-26cd-408b-8756-f1a31e44f0ad,3.01341046
39.91412183,-80.47792441,12/22/2023 0:00,1/1/2024 0:00,Slop Tanks,4fcf0081-1ae9-41de-992b-5e1a1ea07f4f,1.93920667
39.91413095,-80.47795336,12/22/2023 0:00,1/1/2024 0:00,GPUs,8078ee72-70ca-40ae-8568-a904590b6ca3,2.595589229
39.91400524,-80.47792192,12/22/2023 0:00,1/1/2024 0:00,Wells,1c146bb0-3057-4ffd-8525-8839792dd2d9,0.816269416
39.91403778,-80.47792311,12/22/2023 0:00,1/1/2024 0:00,GPUs,48a02756-2c8b-49bc-8ef1-848d84284834,3.478830164
39.91413856,-80.47778661,12/23/2023 0:00,1/1/2024 0:00,Sand Traps,bb159268-4425-4cc8-a05e-d498f1ad8a3f,1.352062324
39.91408327,-80.47783864,12/23/2023 0:00,1/1/2024 0:00,Wells,48f197bb-107c-47bf-99bf-2ca68f50cc9f,7.366040476
39.91401821,-80.47792294,12/23/2023 0:00,1/1/2024 0:00,Meter Runs,83d00f30-dbc7-4020-a564-732929d92ef9,4.055101256
39.91403718,-80.47795697,12/25/2023 0:00,1/1/2024 0:00,Sand Traps,a15e535b-f3e8-4bf7-a074-e088e8abe7a8,1.946186791
39.91400762,-80.47789968,12/26/2023 0:00,1/1/2024 0:00,Wells,95681928-e5b4-4dd2-aba3-d97f2d739987,0.176887162
39.91413279,-80.4777648,12/27/2023 0:00,1/1/2024 0:00,Wells,c848c531-5fb0-4712-83ef-aa987dade49f,0.184811287
39.91401364,-80.47779199,12/27/2023 0:00,1/1/2024 0:00,Slug Catchers,0596375b-4115-4401-bb9b-11918eeefcb0,2.511438614
39.91409644,-80.47776384,12/27/2023 0:00,1/1/2024 0:00,Dehydrators,10ddc2d5-8fe1-4b39-a57a-5efae33a2483,7.65068171
39.91403274,-80.47776101,12/29/2023 0:00,1/1/2024 0:00,Dehydrators,ccd32130-ebb5-4967-a501-6db01c1d2429,3.920298347
39.91409194,-80.47785069,12/30/2023 0:00,1/1/2024 0:00,GPUs,bf067ad8-7e57-4297-a1bb-07fa6fdd6354,2.705652404
39.91398801,-80.47792767,12/31/2023 0:00,1/1/2024 0:00,Produced Water Tanks,fa5e8e1e-e243-4570-8284-38d9ac135317,0.058583595
40.08524998,-80.64617856,1/1/2023 0:00,5/1/2023 0:00,GPUs,a079e7e9-f043-4b49-a97d-90c1c1b02370,36.90772567
40.08534879,-80.64617783,1/1/2023 0:00,1/15/2023 0:00,Sand Traps,280e7d83-1446-4667-ac59-9107aafbaab6,1.762632537
40.0852668,-80.64620084,1/1/2023 0:00,1/19/2023 0:00,Sand Traps,fd6f8e29-d793-43f4-a442-7927b87e3bf7,20.80496757
40.08539552,-80.6463861,1/1/2023 0:00,1/23/2023 0:00,Sand Traps,8cce84d8-83ea-473f-964f-a0aeea019f94,12.53536434
40.08532772,-80.64622803,1/1/2023 0:00,1/27/2023 0:00,Sand Traps,7f0be7aa-9e64-4dd2-8694-ac8d8d02b2e2,8.823174116
40.08534323,-80.64624784,1/1/2023 0:00,3/1/2023 0:00,Sand Traps,27c051e8-ecb9-4946-ba47-3ab0e60a72c3,27.38285659
40.08530585,-80.64629511,1/1/2023 0:00,4/1/2023 0:00,GPUs,3e3a8350-9a9f-48f9-b718-713e486b5c3b,21.80105863
40.08538832,-80.64618522,1/1/2023 0:00,4/1/2023 0:00,Slug Catchers,b08f414a-4176-4108-9f53-da5a81e7f35d,150.662558
40.0852655,-80.64626295,1/1/2023 0:00,3/1/2023 0:00,Slug Catchers,6c73e011-7870-410b-a1e3-f379815993e6,36.77353551
40.08531587,-80.64637445,1/1/2023 0:00,7/1/2023 0:00,Slug Catchers,bc546ce1-b8b6-4ed8-97a2-5294bbc17c60,246.4678136
40.08538041,-80.64618654,1/1/2023 0:00,3/1/2023 0:00,Slug Catchers,0ea5084e-5748-4ad6-84a4-81b226818813,35.62728783
40.08530923,-80.64632455,1/1/2023 0:00,4/1/2023 0:00,Slop Tanks,c884477e-59b3-43d6-8c87-04c9eff5f7dd,19.51418552
40.08535188,-80.64623312,1/1/2023 0:00,1/19/2023 0:00,Wells,6f173034-fdb1-4526-9b69-1a74ca6649a7,5.907994108
40.08526224,-80.64633355,1/1/2023 0:00,4/1/2023 0:00,Wells,7d58a72e-1685-49ed-82b0-a7fe2a291a6f,22.50260094
40.08539593,-80.64632817,1/1/2023 0:00,4/1/2023 0:00,Meter Runs,01f74741-c070-437a-b66f-2f47e0843b49,31.96052858
40.08528018,-80.64635406,1/1/2023 0:00,1/22/2023 0:00,Meter Runs,12013af9-6918-4baa-b7ee-19224581be67,4.540690513
40.08524108,-80.64634074,1/1/2023 0:00,5/1/2023 0:00,Dehydrators,60da0ef1-557a-4d22-a73d-c9e753aa160f,53.71983874
40.08530433,-80.6463239,1/1/2023 0:00,3/1/2023 0:00,Dehydrators,b2669f17-2efc-4663-a1d2-57caa33f4d84,4.422245026
40.08527944,-80.64623028,1/1/2023 0:00,3/1/2023 0:00,Produced Water Tanks,95d03fc6-8b05-4d78-9a24-def5027e0144,49.26375213
40.08532438,-80.64638132,1/1/2023 0:00,1/23/2023 0:00,Produced Water Tanks,b8274d7c-739a-4d7c-a331-7fde4833a7a5,93.24157949
40.08534571,-80.64622596,1/1/2023 0:00,3/1/2023 0:00,Produced Water Tanks,9df662fc-8406-4ce9-9a80-b5ff6ac9139b,24.70345072
40.08535546,-80.64623977,1/1/2023 0:00,3/1/2023 0:00,Produced Water Tanks,e6f52c5d-fa3f-4b30-85d0-f0918ad7345a,13.66440046
40.08541371,-80.64637541,1/1/2023 0:00,5/1/2023 0:00,Produced Water Tanks,87b9ee89-9a02-404b-b64a-39502ec3ac65,169.397018
40.08536188,-80.64624978,1/1/2023 0:00,6/1/2023 0:00,Sand Traps,9ac08b75-f479-4fa0-be10-0406d73bbb55,170.3514711
40.08531735,-80.64629354,1/1/2023 0:00,1/27/2023 0:00,GPUs,76665eb0-5631-4f2b-8a1d-f89cb7ff2144,0.793972365
40.08536846,-80.64638949,1/1/2023 0:00,4/1/2023 0:00,GPUs,e5dfe641-f0d8-43f8-800c-f094cc26073a,29.19930192
40.08537384,-80.646322,1/1/2023 0:00,5/1/2023 0:00,GPUs,4289ad82-028e-4bb5-b3f0-c4144a3f5e2e,47.46594382
40.08527934,-80.64626785,1/1/2023 0:00,3/1/2023 0:00,Sand Traps,593c6bf2-dc72-4f96-89d6-a8ce363099ad,6.331016499
40.08525593,-80.6462455,1/1/2023 0:00,7/1/2023 0:00,GPUs,1c74c155-311d-46a6-99eb-8a74dd1d397f,53.02369194
40.08541657,-80.64638647,1/1/2023 0:00,4/1/2023 0:00,Sand Traps,f8a053cb-db46-4453-934f-e80189013ecb,48.508567
40.08529632,-80.64621718,1/1/2023 0:00,1/26/2023 0:00,GPUs,07800a90-bd06-4048-9843-6a471771367d,3.677014552
40.08526951,-80.64624177,1/1/2023 0:00,1/24/2023 0:00,Sand Traps,0e0ef8c3-331a-4a5d-8e88-03a45162405d,0.417939285
40.08535942,-80.6462086,1/1/2023 0:00,4/1/2023 0:00,Slug Catchers,8f61efce-ade7-46ca-8f7d-749300ee117b,114.0667589
40.08526858,-80.64637482,1/1/2023 0:00,1/22/2023 0:00,Slug Catchers,6b028f7d-d168-4539-82d5-60db910b7b6f,20.47604727
40.08534361,-80.64638342,1/1/2023 0:00,1/20/2023 0:00,Slug Catchers,44ce6076-71f9-4b34-b859-a396f7d80105,4.305802503
40.0854008,-80.64639339,1/1/2023 0:00,1/23/2023 0:00,Slug Catchers,4b0e1f1f-802e-4825-b77b-657ff967b8bc,11.89829533
40.085275,-80.64635722,1/1/2023 0:00,1/17/2023 0:00,Meter Runs,c8543897-1ec8-4c2e-9618-f63beabe18e9,4.001798542
40.08532727,-80.64630559,1/1/2023 0:00,1/25/2023 0:00,Dehydrators,54d9f4c3-dd98-4530-9d6f-f41b8810a10a,3.038358909
40.08533775,-80.64639048,1/1/2023 0:00,4/1/2023 0:00,Dehydrators,9e386f86-4e0c-4e20-9fd5-ead5880d0dc7,43.26081607
40.08531305,-80.64626899,1/1/2023 0:00,7/1/2023 0:00,Dehydrators,f69c79e4-68ae-43e2-bf06-1130bb206918,401.78881
40.08534214,-80.64634655,1/1/2023 0:00,3/1/2023 0:00,Produced Water Tanks,a64a318e-6c54-414c-94bd-27773b3f0cbf,1.726435605
40.08534277,-80.64624033,1/1/2023 0:00,5/1/2023 0:00,GPUs,0f5d96b7-a027-453b-b145-af4c21c6a1a1,75.08008711
40.0853391,-80.64623772,1/1/2023 0:00,4/1/2023 0:00,GPUs,38fca73a-302d-41dc-a9e7-656f29123f7f,7.392027852
40.08539244,-80.64632853,1/1/2023 0:00,3/1/2023 0:00,GPUs,5ece4ae4-2169-47e6-806b-f266b8930096,0.949673195
40.08538219,-80.64637102,1/1/2023 0:00,1/27/2023 0:00,GPUs,10ee0821-344e-4bcf-bcb7-c93a0c76b14f,0.032735287
40.08531196,-80.64632764,1/1/2023 0:00,7/1/2023 0:00,GPUs,9ffab48c-81d6-43b0-8e7d-690511fa4bde,25.21617147
40.08540398,-80.64632292,1/1/2023 0:00,1/26/2023 0:00,GPUs,72a7ff3e-de14-4656-a9d7-61528b80fb25,0.048888915
40.08534943,-80.64621194,1/1/2023 0:00,4/1/2023 0:00,Slug Catchers,769154d2-ce46-42c3-affc-5ac5b8953bc5,62.68247956
40.0853493,-80.64621041,1/1/2023 0:00,6/1/2023 0:00,Slop Tanks,b359bcdc-a676-46c0-9b65-ae06296019a6,21.26279727
40.08534006,-80.64621328,1/1/2023 0:00,1/19/2023 0:00,Slop Tanks,5ee58d80-312c-4cb1-ae28-1bdd0fe8d558,0.76994673
40.0853054,-80.64624366,1/1/2023 0:00,3/1/2023 0:00,Wells,190b11ce-8bf0-439f-918e-e002358e792f,0.106522217
40.0852407,-80.64630506,1/1/2023 0:00,3/1/2023 0:00,Wells,9b3df327-c091-4884-b395-527c49bbdfe5,0.382190131
40.08541118,-80.64634361,1/1/2023 0:00,4/1/2023 0:00,Wells,c5bc57e1-8ac5-4202-ad7e-81a3de811045,0.90030181
40.08532922,-80.64617528,1/1/2023 0:00,7/1/2023 0:00,Wells,6d6bb1fe-92ac-49d5-a98a-033d3bb9a875,63.03167535
40.08540065,-80.64626015,1/1/2023 0:00,7/1/2023 0:00,Wells,8968300c-f6f7-4a7f-b622-c657c44a2804,65.32151706
40.08536482,-80.64630411,1/1/2023 0:00,1/27/2023 0:00,Wells,91ed1931-5cd9-4e8e-8a64-ac10d65f6f71,0.136155368
40.08531721,-80.64621537,1/1/2023 0:00,6/1/2023 0:00,Wells,839eb503-2012-43b8-8cb9-024cb838fc71,14.93122365
40.08536291,-80.64617198,1/1/2023 0:00,5/1/2023 0:00,Wells,1846fa8a-c296-4a38-8e1d-fd2dee57cb9d,4.320557565
40.08538579,-80.64636906,1/1/2023 0:00,5/1/2023 0:00,Wells,73b0a9f2-4fac-4416-94ea-208cad2e7f3c,7.670230072
40.08531534,-80.64623865,1/1/2023 0:00,7/1/2023 0:00,Wells,6ee8ec17-b80d-4bc4-bb57-ec74ffc7a4d9,56.10927976
40.08527293,-80.64625182,1/1/2023 0:00,1/26/2023 0:00,Wells,e45fddfa-ac39-43b0-9f8c-337667912d89,0.214707927
40.08535066,-80.64623146,1/1/2023 0:00,7/1/2023 0:00,Wells,6d021bab-de95-41b6-a371-9a6539403350,419.1595723
40.08540693,-80.64637035,1/1/2023 0:00,4/1/2023 0:00,Dehydrators,4c19035d-0a9b-4d92-9fbe-67bfb18df7e4,25.22474858
40.08525846,-80.64626341,1/1/2023 0:00,6/1/2023 0:00,Dehydrators,fb0b8ea5-d568-4952-b294-2080a8417609,251.066435
40.08540223,-80.64633776,1/1/2023 0:00,5/1/2023 0:00,Dehydrators,a6d863ce-e044-45c6-8c36-305198aad352,25.82708908
40.08527776,-80.64637024,1/1/2023 0:00,3/1/2023 0:00,Dehydrators,e9432fc7-e7cb-4a5f-b553-0244a20cc33c,1.289347224
40.08527426,-80.64618019,1/1/2023 0:00,4/1/2023 0:00,Dehydrators,d3f16752-286a-4a5d-9bd9-e40f2e3afc0a,18.67633574
40.08537967,-80.64632761,1/1/2023 0:00,5/1/2023 0:00,Produced Water Tanks,4b5efe1a-6bb3-4e4e-aa42-46bda1895cfe,89.76125979
40.08525675,-80.64635019,1/1/2023 0:00,1/25/2023 0:00,Produced Water Tanks,53c6d6ea-d59e-43c3-bb58-008d3c77f984,0.776265483
40.08537615,-80.6462621,1/1/2023 0:00,5/1/2023 0:00,Produced Water Tanks,c4088a31-1cf8-4909-8c06-de011349d3c5,56.66985662
40.08540913,-80.64638283,1/1/2023 0:00,4/1/2023 0:00,GPUs,505b3e7d-3e4d-403a-b0d7-0bbda4193fb5,8.947862059
40.08536664,-80.6462682,1/1/2023 0:00,3/1/2023 0:00,GPUs,f81a72c4-aac4-409a-ac48-f596a68f3170,0.06011928
40.08534106,-80.64618904,1/1/2023 0:00,1/22/2023 0:00,GPUs,39031802-5078-4842-93cc-80cd1164b167,0.028067136
40.08530202,-80.64637034,1/1/2023 0:00,1/21/2023 0:00,GPUs,48e277e8-6332-49b9-8095-a706c8a5f42e,0.063246881
40.08532634,-80.64628944,1/1/2023 0:00,1/23/2023 0:00,Sand Traps,30c8e2da-0c4c-4d35-a8f0-cb5f663ff504,1.756427144
40.08526544,-80.64624167,1/1/2023 0:00,1/24/2023 0:00,GPUs,df7b7407-3d83-41b3-be3e-3810e670feda,0.553768487
40.08528481,-80.64618513,1/1/2023 0:00,3/1/2023 0:00,GPUs,3e735416-032d-4c81-b7d1-11e32084f0ff,0.263499535
40.08541605,-80.64620249,1/1/2023 0:00,1/18/2023 0:00,GPUs,a74abf0c-e37c-470e-9ce2-4841a4688e3c,0.013573502
40.08540009,-80.64634774,1/1/2023 0:00,6/1/2023 0:00,Slop Tanks,0b3145b0-3965-46ab-b415-66a5920d099f,33.8190861
40.08524143,-80.6463901,1/1/2023 0:00,6/1/2023 0:00,Dehydrators,982d3502-79a5-4915-9369-696620830ef4,93.47882971
40.08530566,-80.64627131,1/1/2023 0:00,5/1/2023 0:00,Produced Water Tanks,39512c2b-d90b-44dc-a874-930b8dd23392,89.37454985
40.08529419,-80.64631717,1/1/2023 0:00,4/1/2023 0:00,GPUs,b4f7ee36-4c3d-4e02-87c2-af87f9fbc0b2,2.135052631
40.08531552,-80.64638995,1/1/2023 0:00,4/1/2023 0:00,GPUs,968746ed-c709-448e-a7c1-d4be176bd4e2,1.627614513
40.08528465,-80.64623513,1/1/2023 0:00,4/1/2023 0:00,Wells,439e5af8-0e35-446a-90db-62b156a5cfce,0.546548169
40.08525244,-80.64637759,1/1/2023 0:00,6/1/2023 0:00,GPUs,977dfe85-7970-44f9-9fc3-d8294c611ce7,3.92966281
40.08533147,-80.64636409,1/1/2023 0:00,5/1/2023 0:00,GPUs,c6d91bfc-5e76-49c5-b942-2eda108aad5a,25.54653182
40.08536327,-80.64634639,1/1/2023 0:00,1/27/2023 0:00,GPUs,e584bc3d-cfec-4439-bd1f-12c4a062cae4,2.979798384
40.08535625,-80.64627772,1/1/2023 0:00,4/1/2023 0:00,Sand Traps,5528cbc0-3589-4caa-b8de-f021d15c4ea6,36.53877366
40.08535774,-80.64633969,1/1/2023 0:00,6/1/2023 0:00,Sand Traps,d57ad130-8a3f-4e40-abc1-1b3a25c222b2,165.2207888
40.08528716,-80.64621519,1/1/2023 0:00,1/28/2023 0:00,GPUs,97ee560e-4cbc-44ac-9e8c-e9665f7e98be,1.745558108
40.08528734,-80.64631273,1/1/2023 0:00,5/1/2023 0:00,Sand Traps,1a3ff04b-ec04-4987-ab04-b2d355ada61c,232.0507698
40.08533546,-80.64623381,1/1/2023 0:00,1/18/2023 0:00,Sand Traps,cc39e507-350d-46ce-9082-87a13929faae,3.137447063
40.08527862,-80.64627071,1/1/2023 0:00,5/1/2023 0:00,Sand Traps,e0411c54-dedb-4eaf-8ebc-22c3611dca46,98.60624901
40.08533005,-80.64636977,1/1/2023 0:00,5/1/2023 0:00,Slug Catchers,8a374a2a-7081-4d14-8ec8-93adfcb034b0,183.5928438
40.08530491,-80.64616337,1/1/2023 0:00,1/23/2023 0:00,Slug Catchers,523aa128-5d57-41dd-8f8a-86e9b22a6905,14.45327736
40.08537593,-80.64625231,1/1/2023 0:00,5/1/2023 0:00,Slug Catchers,a031508b-9f91-4c0d-8b53-d45a7ee46443,170.6695849
40.08529612,-80.64639081,1/1/2023 0:00,7/1/2023 0:00,Meter Runs,70624b9a-306c-44ba-b782-b4facf0507d6,75.85702621
40.08539078,-80.64625669,1/1/2023 0:00,7/1/2023 0:00,Meter Runs,a85ef5c1-c14d-475d-a35f-db4229152998,86.5051891
40.08531269,-80.64623058,1/1/2023 0:00,1/24/2023 0:00,Meter Runs,0bef7750-5e45-4b17-822c-d66b34d25f4f,1.46895132
40.08526871,-80.64622102,1/1/2023 0:00,3/1/2023 0:00,Meter Runs,07eea124-89b4-4e32-8252-42ac6af5256c,75.38373193
40.08529088,-80.64632885,1/1/2023 0:00,1/22/2023 0:00,Meter Runs,4702595d-1658-4fa0-84b8-2ef1f67b76a3,10.59209664
40.085365,-80.64632535,1/1/2023 0:00,5/1/2023 0:00,Meter Runs,2e4c11ae-a9b1-40f9-8621-ebddff601491,115.4601162
40.08541924,-80.64621012,1/1/2023 0:00,6/1/2023 0:00,Dehydrators,3d301fd4-7fc0-405d-928b-c37a62842fe3,73.27406208
40.08531781,-80.64625373,1/1/2023 0:00,1/21/2023 0:00,Produced Water Tanks,4aa1a93e-36ee-48f0-84e7-cbefb22bf1e6,21.27999209
40.08534426,-80.64630724,1/1/2023 0:00,4/1/2023 0:00,Produced Water Tanks,422b027d-d8ee-4e08-a9c0-edd404e27284,324.8595266
40.08540457,-80.6462256,1/1/2023 0:00,1/16/2023 0:00,Sand Traps,c17b0f65-ebc7-4f79-b4fe-d1d7c2bdb96d,2.851452698
40.08531425,-80.64627725,1/1/2023 0:00,4/1/2023 0:00,Sand Traps,0a83a593-1796-40a9-a570-e0091cb00e69,75.40330539
40.08531854,-80.6463577,1/1/2023 0:00,4/1/2023 0:00,Sand Traps,17a69148-9c23-4b5d-b5fb-3d4ede631cde,62.29621393
40.08533609,-80.64623507,1/1/2023 0:00,3/1/2023 0:00,GPUs,d58e2a48-65b8-4028-b5d3-6b388edd91a9,0.76920607
40.08534704,-80.64632095,1/1/2023 0:00,3/1/2023 0:00,GPUs,15843c59-be81-4cf7-b139-d68a8bd1ddcd,2.093104412
40.08540223,-80.64627802,1/1/2023 0:00,1/28/2023 0:00,Sand Traps,1acff195-5802-4a5f-8154-f165e2887eaa,8.441489658
40.0852423,-80.64633843,1/1/2023 0:00,1/26/2023 0:00,GPUs,2e2e4f9b-c418-4912-957d-ad9f0ed9d43b,1.349151749
40.08541915,-80.64637007,1/1/2023 0:00,1/22/2023 0:00,GPUs,ed638f09-8e8b-42de-8583-c3f932a414d3,0.20294091
40.08533093,-80.64625567,1/1/2023 0:00,1/20/2023 0:00,Sand Traps,b8eb5338-1d1d-46b3-aef0-dc3a610a0aae,2.29211502
40.0853896,-80.64629265,1/1/2023 0:00,7/1/2023 0:00,GPUs,17ff01f3-9078-4224-91d0-8c978fee28cf,48.70238965
40.08529569,-80.64633382,1/1/2023 0:00,7/1/2023 0:00,GPUs,83206d8a-b4bb-416d-ab8e-2f703a4f8dcf,33.92105278
40.08524116,-80.64619954,1/1/2023 0:00,4/1/2023 0:00,GPUs,0effae40-7a14-464f-b513-911ba34d58af,2.001840548
40.08526142,-80.64628468,1/1/2023 0:00,5/1/2023 0:00,Sand Traps,89acad88-562e-4e29-aa3d-fd8aacfdedf3,94.00326754
40.08524499,-80.64639523,1/1/2023 0:00,4/1/2023 0:00,GPUs,bd2e11e7-2649-409b-ab27-b3df2b13b65e,6.524621423
40.08532052,-80.6462967,1/1/2023 0:00,3/1/2023 0:00,GPUs,249405c3-f91a-4de7-b19d-66cfb27c3beb,0.049620571
40.08536588,-80.64623935,1/1/2023 0:00,7/1/2023 0:00,GPUs,e70c1f70-5d0c-486a-ae46-ff04be3b75fa,43.46323959
40.08541895,-80.64629259,1/1/2023 0:00,4/1/2023 0:00,Slug Catchers,eea8a0ba-6f5c-447d-9cbf-4ea42d02acd8,121.4011509
